#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
616	NM_001313849	chr12	+	4074640	4075583	4074640	4075583	3	4074640,4074821,4075170,	4074736,4074927,4075583,	0	LTA	cmpl	cmpl	0,0,1,
617	NM_001252138	chr12	-	4213087	4218539	4213321	4218332	6	4213087,4214746,4215554,4215818,4216148,4218293,	4213483,4214928,4215661,4215944,4216258,4218539,	0	CLIC1	cmpl	cmpl	0,1,2,2,0,0,
617	NM_001003067	chr12	+	4287926	4290315	4288105	4290031	1	4287926,	4290315,	0	HSP70	cmpl	cmpl	0,
619	NM_001048081	chr12	-	4576942	4579821	4577114	4579803	11	4576942,4577342,4577576,4577874,4578213,4578432,4578713,4578920,4579144,4579468,4579745,	4577217,4577469,4577603,4578013,4578338,4578615,4578801,4578985,4579337,4579575,4579821,	0	AGER	cmpl	cmpl	2,1,1,0,1,1,0,1,0,1,0,
624	NM_001011726	chr12	+	5224566	5230986	5224573	5229895	5	5224566,5228493,5229191,5229740,5230088,	5224655,5228742,5229473,5229903,5230986,	0	DLA-DQA1	cmpl	cmpl	0,1,1,1,-1,
624	NM_001011723	chr12	+	5137040	5140595	5137040	5140595	4	5137040,5139152,5139858,5140440,	5137122,5139398,5140140,5140595,	0	DLA-DRA	cmpl	cmpl	0,1,1,1,
625	NM_001014381	chr12	-	5248205	5254119	5248515	5254119	7	5248205,5249128,5249920,5250531,5252270,5252356,5254010,	5248529,5249152,5250031,5250813,5252330,5252540,5254119,	0	DLA-DQB1	cmpl	cmpl	1,1,1,1,1,1,0,
626	NM_001048086	chr12	+	5435890	5441455	5435964	5441334	6	5435890,5438294,5439305,5440096,5440471,5441206,	5435994,5438362,5439437,5440226,5440613,5441455,	0	PSMB9	cmpl	cmpl	0,0,2,2,0,1,
626	NM_001048085	chr12	-	5422841	5426218	5423074	5426196	6	5422841,5423713,5424293,5424856,5425127,5426049,	5423163,5423918,5424423,5424968,5425275,5426218,	0	PSMB8	cmpl	cmpl	1,0,2,1,0,0,
626	NM_001284496	chr12	-	5427434	5435551	5427850	5435349	13	5427434,5429043,5429434,5430059,5430837,5431181,5432361,5432985,5433928,5434209,5434749,5435229,5435240,	5428063,5429180,5429597,5430233,5431026,5431310,5432559,5433191,5434059,5434324,5435228,5435239,5435551,	0	TAP1	cmpl	cmpl	0,1,0,0,0,0,0,1,2,1,2,1,0,
626	NM_001284495	chr12	-	5411160	5420799	5411655	5420281	12	5411160,5412442,5412933,5413283,5413599,5415342,5415625,5417413,5417898,5419583,5419788,5420768,	5411835,5412579,5413093,5413457,5413788,5415471,5415823,5417619,5418029,5419698,5420289,5420799,	0	TAP2	cmpl	cmpl	0,1,0,0,0,0,0,1,2,1,0,-1,
626	NM_001048127	chr12	-	5381511	5387118	5381931	5387014	6	5381511,5382132,5382424,5383006,5383756,5386923,	5381958,5382164,5382535,5383288,5384026,5387118,	0	DLA-DOB	cmpl	cmpl	0,1,1,1,1,0,
627	NM_001048099	chr12	-	5520361	5523922	5520629	5523914	4	5520361,5520984,5521342,5523808,	5520630,5521111,5521621,5523922,	0	DLA-DMA	cmpl	cmpl	2,1,1,0,
627	NM_001048087	chr12	+	5537419	5549415	5541636	5548788	13	5537419,5540355,5543274,5544183,5544819,5545059,5545366,5546238,5546563,5546931,5547799,5548417,5548651,	5537815,5541665,5543578,5544321,5544958,5545274,5545741,5546367,5546815,5547197,5548104,5548540,5549415,	0	BRD2	cmpl	cmpl	-1,0,2,0,0,1,0,0,0,0,2,1,1,
627	NM_001313787	chr12	-	5567058	5571714	5568985	5571673	5	5567058,5569220,5569454,5570166,5571591,	5568989,5569356,5569736,5570415,5571714,	0	DLA-DOA	cmpl	cmpl	2,1,1,1,0,
627	NM_001271070	chr12	-	5506710	5511766	5506807	5511661	6	5506710,5507174,5507365,5508925,5510680,5511606,	5506824,5507210,5507482,5509210,5510962,5511766,	0	DLA-DMB	cmpl	cmpl	1,1,1,1,1,0,
628	NM_001048101	chr12	-	5743661	5755194	5744745	5755003	8	5743661,5745834,5745983,5746177,5746908,5754205,5754673,5754966,	5744757,5745872,5746073,5746519,5747307,5754466,5754844,5755194,	0	TAPBP	cmpl	cmpl	0,1,1,1,1,1,1,0,
628	NM_001048089	chr12	+	5732947	5734244	5733218	5734143	5	5732947,5733134,5733532,5733682,5734013,	5732989,5733282,5733603,5733807,5734244,	0	PFDN6	cmpl	cmpl	-1,0,1,0,2,
628	NM_001048100	chr12	+	5667316	5670913	5667697	5670295	7	5667316,5668198,5668528,5668741,5669025,5669376,5670022,	5668108,5668367,5668582,5668906,5669166,5669573,5670913,	0	SLC39A7	cmpl	cmpl	0,0,1,1,1,1,0,
628	NM_001048088	chr12	-	5700893	5716217	5701399	5715945	20	5700893,5701742,5702069,5709263,5709547,5709770,5710158,5710675,5711259,5711880,5712373,5712569,5712814,5713212,5713756,5714231,5714489,5714748,5714935,5715855,	5701546,5701861,5702181,5709329,5709655,5709866,5710282,5710794,5711415,5712014,5712431,5712702,5712915,5713363,5713932,5714299,5714565,5714801,5715020,5716217,	0	VPS52	cmpl	cmpl	0,1,0,0,0,0,2,0,0,1,0,2,0,2,0,1,0,1,0,0,
628	NM_001048082	chr12	+	5716343	5722043	5716388	5722000	6	5716343,5716831,5721354,5721519,5721724,5721924,	5716391,5716930,5721441,5721621,5721816,5722043,	0	RPS18	cmpl	cmpl	0,0,0,0,0,2,
628	NM_001048128	chr12	+	5674963	5678874	5675270	5678547	7	5674963,5675210,5676123,5676384,5677304,5677873,5678445,	5675103,5675348,5676284,5676600,5677694,5678147,5678874,	0	RING1	cmpl	cmpl	-1,0,0,2,2,2,0,
628	NM_001080722	chr12	+	5722705	5724383	5722939	5724091	1	5722705,	5724383,	0	B3GALT4	cmpl	cmpl	0,
628	NR_049238	chr12	+	5674313	5674376	5674376	5674376	1	5674313,	5674376,	0	MIR219-1	unk	unk	-1,
630	NM_001020808	chr12	-	5954905	5958144	5954915	5958133	5	5954905,5955148,5956418,5956916,5958063,	5955020,5955329,5956562,5957052,5958144,	0	BAK1	cmpl	cmpl	0,2,2,1,0,
631	NM_001313806	chr12	-	6140245	6149459	6140391	6146848	5	6140245,6141246,6144777,6146731,6149425,	6140399,6141355,6144894,6146855,6149459,	0	MLN	cmpl	cmpl	1,0,0,0,-1,
632	NR_128778	chr12	-	6203501	6203646	6203646	6203646	1	6203501,	6203646,	0	MIR8832	unk	unk	-1,
634	NM_001003387	chr12	+	6531341	6541048	6535625	6539764	5	6531341,6535580,6537532,6538200,6539710,	6531414,6535760,6537616,6538251,6541048,	0	HMGA1	cmpl	cmpl	-1,0,0,0,0,
636	NM_001252045	chr12	-	6716192	6722358	6716242	6721506	6	6716192,6717076,6719042,6720957,6721356,6722302,	6716284,6717132,6719120,6721129,6721506,6722358,	0	RPS10	cmpl	cmpl	0,1,1,0,0,-1,
638	NM_001313863	chr12	+	6998737	7013107	6998830	7012884	6	6998737,6999206,7004340,7008185,7009820,7012759,	6998838,6999249,7004449,7008275,7009925,7013107,	0	SNRPC	cmpl	cmpl	0,2,0,1,1,1,
639	NM_001252190	chr12	-	7083390	7097866	7084554	7084884	3	7083390,7084878,7097841,	7084875,7084886,7097866,	0	FKBP1A	cmpl	cmpl	0,0,-1,
642	NM_001048102	chr12	+	7567688	7580734	7567749	7580257	6	7567688,7575983,7576855,7578352,7578729,7580007,	7567879,7576138,7576994,7578555,7579167,7580734,	0	PPARD	cmpl	cmpl	0,1,0,1,0,2,
643	NM_001252145	chr12	+	7603071	7605453	7603104	7605422	6	7603071,7603380,7603531,7603952,7604775,7605251,	7603109,7603455,7603612,7604101,7604948,7605453,	0	RPL10A	cmpl	cmpl	0,2,2,2,1,0,
645	NM_001003287	chr12	-	7912138	7914208	7912251	7914153	3	7912138,7912795,7914069,	7912383,7912918,7914208,	0	CLPS	cmpl	cmpl	0,0,0,
647	NM_001003206	chr12	+	8146556	8219757	8146556	8219757	12	8146556,8171698,8179267,8193503,8194320,8194687,8195840,8196516,8208631,8215123,8218507,8219689,	8146672,8171828,8179326,8193615,8194350,8194735,8195955,8196588,8208711,8215202,8218681,8219757,	0	MAPK14	cmpl	cmpl	0,2,0,2,0,0,0,1,1,0,1,1,
655	NM_001146177	chr12	+	9214019	9218449	9214019	9217606	6	9214019,9214206,9214430,9214572,9216532,9217448,	9214101,9214313,9214481,9214939,9216709,9218449,	0	PIM1	cmpl	cmpl	0,1,0,0,1,1,
684	NM_001284492	chr12	-	12995417	13004595	12995417	13004595	4	12995417,12998938,13001106,13004546,	12995523,12999143,13001463,13004595,	0	TREM1	cmpl	cmpl	2,1,1,0,
694	NM_001003289	chr12	-	14303014	14319954	14304474	14319714	3	14303014,14307879,14319133,	14304687,14308126,14319954,	0	PRPH2	cmpl	cmpl	0,2,0,
701	NM_001003175	chr12	+	15212673	15228600	15212950	15226705	8	15212673,15216067,15219368,15220348,15220752,15222672,15224310,15226683,	15213016,15216116,15219565,15220425,15220782,15222744,15224442,15228600,	0	VEGFA	cmpl	cmpl	0,0,1,0,2,2,2,2,
701	NM_001110502	chr12	+	15212673	15228600	15212950	15226705	7	15212673,15216067,15219368,15220348,15220752,15224310,15226683,	15213016,15216116,15219565,15220425,15220782,15224442,15228600,	0	VEGFA	cmpl	cmpl	0,0,1,0,2,2,2,
701	NM_001110501	chr12	+	15212673	15228600	15212950	15226705	8	15212673,15216067,15219368,15220348,15220752,15222672,15224310,15226683,	15213016,15216116,15219565,15220425,15220782,15222726,15224442,15228600,	0	VEGFA	cmpl	cmpl	0,0,1,0,2,2,2,2,
704	NM_001003367	chr12	+	15641353	15647930	15641384	15647329	16	15641353,15643349,15643549,15643866,15643982,15643988,15643995,15644000,15644330,15644564,15644793,15645524,15645835,15646204,15646680,15647217,	15641413,15643431,15643752,15643981,15643987,15643994,15643999,15644010,15644465,15644662,15644872,15645622,15645944,15646290,15646880,15647930,	0	SLC29A1	cmpl	cmpl	0,2,0,2,0,2,2,0,1,1,0,1,0,1,0,2,
704	NM_001127499	chr12	-	15669058	15670896	15669058	15670896	2	15669058,15670739,	15669997,15670896,	0	SLC35B2	cmpl	incmpl	0,2,
721	NM_001003198	chr12	-	17869119	17910618	17869915	17888822	12	17869119,17870630,17873257,17875439,17876918,17877855,17878517,17880834,17882402,17882997,17888713,17910561,	17870058,17870779,17873428,17875531,17877032,17877982,17878586,17880928,17882547,17883119,17888856,17910618,	0	PLA2G7	cmpl	cmpl	1,2,2,0,0,2,2,1,0,1,0,-1,
744	NM_001284457	chr12	-	20852470	20853252	20852470	20853252	2	20852470,20853133,	20852669,20853252,	0	DEFB112	cmpl	cmpl	2,0,
749	NM_001002977	chr12	+	21546574	21572328	21546657	21572002	7	21546574,21551151,21556430,21564057,21566233,21568526,21571701,	21546705,21551610,21556491,21564277,21566352,21568668,21572328,	0	TFAP2B	cmpl	cmpl	0,0,0,1,2,1,2,
759	NM_001165878	chr12	+	22856038	22864429	22856048	22863725	3	22856038,22861892,22863487,	22856075,22862095,22864429,	0	IL17A	cmpl	cmpl	0,0,2,
759	NR_049233	chr12	+	22807562	22807622	22807622	22807622	1	22807562,	22807622,	0	MIR206	unk	unk	-1,
763	NM_001252224	chr12	-	23427497	23443580	23427968	23442556	7	23427497,23431538,23433235,23434224,23435966,23442469,23443531,	23428091,23431670,23433377,23434357,23436018,23442574,23443580,	0	GSTA4	cmpl	cmpl	0,0,2,1,0,0,-1,
763	NM_001314095	chr12	-	23350164	23358311	23350179	23358311	6	23350164,23351163,23352997,23355898,23356995,23358224,	23350305,23351295,23353139,23356031,23357047,23358311,	0	LOC474938	cmpl	cmpl	0,0,2,1,0,0,
764	NM_001160299	chr12	+	23514969	23562883	23515156	23562384	13	23514969,23518322,23534678,23536881,23538310,23540464,23541493,23543263,23543601,23544357,23544778,23546584,23562275,	23515159,23518406,23534834,23536939,23538410,23540595,23541608,23543382,23543692,23544453,23544872,23546736,23562883,	0	FBXO9	cmpl	cmpl	0,0,0,0,1,2,1,2,1,2,2,0,2,
787	NM_001252155	chr12	-	26594668	26596082	26594951	26596076	1	26594668,	26596082,	0	ADH5	cmpl	cmpl	0,
862	NM_001013419	chr12	-	36321282	36400108	36321282	36400108	4	36321282,36321454,36347033,36399499,	36321369,36321603,36347178,36400108,	0	B3GAT2	cmpl	cmpl	0,1,0,0,
865	NR_049232	chr12	-	36757490	36757552	36757552	36757552	1	36757490,	36757552,	0	MIR30C-2	unk	unk	-1,
865	NR_049231	chr12	-	36783485	36783548	36783548	36783548	1	36783485,	36783548,	0	MIR30A	unk	unk	-1,
878	NM_001113457	chr12	-	38447687	38448971	38447746	38448917	3	38447687,38448192,38448727,	38447826,38448372,38448971,	0	OOEP	cmpl	cmpl	1,1,0,
879	NM_001197116	chr12	-	38578992	38583653	38580448	38582589	8	38578992,38580683,38580996,38581339,38581591,38582002,38582445,38583620,	38580573,38580918,38581253,38581490,38581888,38582182,38582623,38583653,	0	EEF1A1	cmpl	cmpl	1,0,1,0,0,0,0,-1,
889	NR_128781	chr12	-	39889568	39889711	39889711	39889711	1	39889568,	39889711,	0	MIR8835	unk	unk	-1,
902	NM_001006948	chr12	-	41662261	41662720	41662261	41662720	1	41662261,	41662720,	0	HTR1B	incmpl	cmpl	0,
918	NR_128891	chr12	+	43722263	43722401	43722401	43722401	1	43722263,	43722401,	0	MIR8834A-2	unk	unk	-1,
918	NR_128780	chr12	+	43722263	43722404	43722404	43722404	1	43722263,	43722404,	0	MIR8834A-1	unk	unk	-1,
963	NM_001002988	chr12	-	49611968	49614035	49612063	49614035	3	49611968,49612576,49613935,	49612141,49612761,49614035,	0	CGA	cmpl	cmpl	0,1,0,
966	NM_001003058	chr12	+	49969621	49992782	49969621	49992782	8	49969621,49971256,49984547,49984910,49987779,49989920,49990547,49992654,	49969637,49971434,49984707,49985063,49987846,49990097,49990682,49992782,	0	SLC35A1	cmpl	cmpl	0,1,2,0,0,1,1,1,
976	NR_128779	chr12	+	51375667	51375806	51375806	51375806	1	51375667,	51375806,	0	MIR8833	unk	unk	-1,
1025	NM_001005380	chr12	+	57774097	57775177	57774097	57775177	1	57774097,	57775177,	0	FUT9	cmpl	cmpl	0,
1051	NM_001003037	chr12	-	61086273	61110686	61086273	61110686	5	61086273,61095208,61097239,61102445,61110504,	61086559,61095328,61097434,61102655,61110686,	0	MCHR2	cmpl	cmpl	2,2,2,2,0,
12	NM_001048104	chr13	+	32387064	32634247	32387064	32634247	48	32387064,32388324,32390211,32391713,32392282,32400795,32401601,32401953,32405296,32406839,32411669,32415381,32415890,32416512,32419090,32420182,32424621,32426349,32428390,32430000,32437579,32442313,32447330,32448086,32451185,32454829,32459216,32468844,32470967,32475121,32476305,32477801,32480160,32480943,32487817,32512896,32514694,32518965,32521188,32524313,32531945,32598550,32599728,32614497,32616451,32631409,32633058,32634146,	32387131,32388433,32390309,32391917,32392442,32400902,32401745,32402139,32406391,32407427,32411909,32415519,32415968,32416625,32419193,32420383,32424834,32426504,32428547,32430225,32437729,32442484,32447447,32448202,32451294,32455021,32459381,32468910,32471048,32475259,32476482,32477913,32480240,32481087,32487880,32513031,32514859,32519185,32521282,32524473,32532148,32598715,32599896,32614679,32616559,32631544,32633249,32634247,	0	TG	cmpl	cmpl	0,1,2,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,0,0,0,2,2,2,1,
82	NM_001128186	chr13	+	9459932	9820340	9459932	9820340	8	9459932,9460178,9482868,9592212,9662114,9810958,9814530,9817848,	9459963,9460337,9482970,9592331,9662226,9811165,9814755,9820340,	0	ZFPM2	cmpl	cmpl	0,1,1,1,0,1,1,1,
83	NM_001005754	chr13	-	11095575	11335965	11095624	11335949	9	11095575,11106825,11127995,11140725,11148683,11165806,11179234,11190750,11335652,	11095785,11106956,11128162,11140827,11148811,11166036,11179356,11190906,11335965,	0	ANGPT1	cmpl	cmpl	1,2,0,0,1,2,0,0,0,
96	NM_001003255	chr13	-	24996996	25047115	24997639	25047094	12	24996996,25001276,25004889,25009513,25010060,25010645,25010830,25013573,25016911,25026185,25045794,25047079,	24997759,25001389,25004965,25009615,25010129,25010725,25010864,25013744,25017006,25026261,25045917,25047115,	0	ANXA13	cmpl	cmpl	0,1,0,0,0,1,0,0,1,0,0,0,
104	NM_001284434	chr13	-	32727311	32769160	32727333	32769152	15	32727311,32730642,32732936,32735462,32736585,32737458,32739019,32742122,32745229,32746358,32747171,32750902,32753882,32766487,32769089,	32727545,32730694,32732972,32735510,32736637,32737515,32739123,32742179,32745316,32746419,32747234,32751023,32753988,32766523,32769160,	0	NDRG1	cmpl	cmpl	1,0,0,0,2,2,0,0,0,2,2,1,0,0,0,
117	NM_001003222	chr13	-	46765796	46798909	46766211	46778286	9	46765796,46769097,46769939,46770970,46771170,46775755,46776765,46778179,46798725,	46767626,46769204,46770047,46771081,46771212,46775818,46776888,46778300,46798909,	0	CNGA1	cmpl	cmpl	1,2,2,2,2,2,2,0,-1,
120	NM_001003181	chr13	+	50040825	50122327	50040838	50122138	21	50040825,50076753,50079807,50081173,50085889,50089966,50093233,50107364,50109228,50110618,50110818,50111230,50111421,50112722,50114755,50115324,50116556,50120169,50120394,50120847,50122009,	50040911,50077023,50080089,50081310,50086061,50090156,50093349,50107479,50109410,50110725,50110945,50111335,50111532,50112873,50114847,50115452,50116679,50120281,50120494,50120953,50122327,	0	KIT	cmpl	cmpl	0,1,1,1,0,1,2,1,2,1,0,1,1,1,2,1,0,0,1,2,0,
122	NM_001003264	chr13	+	51619530	51649044	51619548	51647799	19	51619530,51621922,51624515,51626119,51626342,51628897,51629549,51629763,51632417,51633601,51634704,51636356,51637802,51638875,51639114,51639951,51643541,51646842,51647621,	51619657,51622043,51624639,51626263,51626454,51628929,51629674,51629821,51632549,51633730,51634777,51636421,51637898,51638979,51639192,51640089,51643579,51647002,51649044,	0	SRP72	cmpl	cmpl	0,1,2,0,0,1,0,2,0,0,0,1,0,0,2,2,2,1,2,
608	NR_128872	chr13	-	3015518	3015615	3015615	3015615	1	3015518,	3015615,	0	MIR8901	unk	unk	-1,
619	NR_049519	chr13	-	4538449	4538523	4538523	4538523	1	4538449,	4538523,	0	MIR875	unk	unk	-1,
619	NR_049507	chr13	-	4538299	4538394	4538394	4538394	1	4538299,	4538394,	0	MIR599	unk	unk	-1,
641	NM_001291425	chr13	-	7382634	7414670	7385347	7397380	12	7382634,7385729,7386248,7389128,7389919,7390514,7391827,7393671,7394570,7397278,7410023,7414331,	7385456,7385944,7386364,7389291,7389994,7390596,7391962,7393844,7394744,7397476,7410161,7414670,	0	AZIN1	cmpl	cmpl	2,0,1,0,0,2,2,0,0,0,-1,-1,
644	NM_001003065	chr13	+	7754738	7792855	7754738	7792855	6	7754738,7783609,7787373,7789700,7791022,7792686,	7754915,7783806,7788391,7789849,7791451,7792855,	0	FZD6	cmpl	cmpl	0,0,2,0,2,2,
682	NR_128782	chr13	+	12789652	12789787	12789787	12789787	1	12789652,	12789787,	0	MIR8836	unk	unk	-1,
685	NM_001002996	chr13	+	13124857	13137417	13124875	13137230	6	13124857,13127263,13128324,13130131,13133899,13137109,	13124958,13127342,13128483,13130239,13133991,13137417,	0	EBAG9	cmpl	cmpl	0,2,0,0,0,2,
786	NM_001313808	chr13	+	26376231	26384728	26376932	26382746	3	26376231,26379352,26382280,	26377292,26379645,26384728,	0	TRIB1	cmpl	cmpl	0,0,2,
800	NM_001003246	chr13	+	28238007	28242545	28238391	28242545	3	28238007,28240093,28241982,	28238421,28240859,28242545,	0	MYC	cmpl	cmpl	0,0,1,
843	NR_049244	chr13	-	33940935	33940995	33940995	33940995	1	33940935,	33940995,	0	MIR30B	unk	unk	-1,
843	NR_049243	chr13	-	33945203	33945263	33945263	33945263	1	33945203,	33945263,	0	MIR30D	unk	unk	-1,
877	NR_049242	chr13	-	38395123	38395179	38395179	38395179	1	38395123,	38395179,	0	MIR151	unk	unk	-1,
892	NM_001289427	chr13	-	40356004	40360613	40356032	40360598	4	40356004,40358931,40359128,40360151,	40358751,40359056,40359293,40360613,	0	FAM83H	cmpl	cmpl	2,0,0,0,
899	NM_001002954	chr13	-	41225744	41234253	41226027	41232101	5	41225744,41230768,41231563,41232065,41234179,	41228372,41230882,41231690,41232228,41234253,	0	ZNF252	cmpl	cmpl	1,1,0,0,-1,
915	NR_128837	chr13	-	43301180	43301313	43301313	43301313	1	43301180,	43301313,	0	MIR8880	unk	unk	-1,
969	NM_001048024	chr13	-	50374956	50416670	50374956	50416670	30	50374956,50376945,50377543,50382438,50383627,50384138,50384460,50384717,50387077,50389096,50389732,50390382,50392065,50392538,50393106,50395602,50396089,50398354,50399548,50400170,50401214,50403180,50403433,50405013,50405817,50406547,50406948,50410114,50412321,50416603,	50375179,50377031,50377643,50382590,50383733,50384238,50384572,50384840,50387175,50389250,50389821,50390496,50392170,50392674,50393213,50395734,50396236,50398696,50399657,50400294,50401368,50403344,50403548,50405191,50405957,50406716,50407079,50410311,50412415,50416670,	0	KDR	cmpl	cmpl	2,0,2,0,2,1,0,0,1,0,1,1,1,0,1,1,1,1,0,2,1,2,1,0,1,0,1,2,1,0,
1051	NM_001003121	chr13	-	61190587	61204076	61190587	61204076	3	61190587,61193158,61203557,	61190832,61193378,61204076,	0	GNRHR	cmpl	cmpl	1,0,0,
1057	NM_001003381	chr13	+	61933923	61947589	61933923	61947589	6	61933923,61939651,61941566,61943609,61944546,61947309,	61934647,61939800,61941698,61943697,61944766,61947589,	0	UGT2B31	cmpl	cmpl	0,1,0,0,1,2,
1059	NM_001195835	chr13	-	62169483	62184357	62169596	62184357	7	62169483,62173660,62178077,62179227,62181412,62183574,62184209,	62169709,62173841,62178172,62179354,62181510,62183703,62184357,	0	SULT1B1	cmpl	cmpl	1,0,1,0,1,1,0,
1060	NM_001003086	chr13	-	62376067	62383740	62377352	62381804	9	62376067,62377316,62377945,62379632,62379773,62380856,62380986,62381753,62383689,	62376396,62377358,62378518,62379677,62379797,62380883,62381013,62381816,62383740,	0	CSN2	cmpl	cmpl	-1,0,0,0,0,0,0,0,-1,
1062	NM_001097551	chr13	+	62527828	62537055	62527847	62535478	11	62527828,62527987,62528838,62529434,62530507,62532658,62533736,62534557,62535035,62535448,62536680,	62527898,62528029,62528886,62529668,62530555,62532763,62533784,62534629,62535194,62535507,62537055,	0	ODAM	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,-1,
1081	NM_001003027	chr13	+	65120942	65141481	65120943	65140840	15	65120942,65121911,65123085,65124990,65126318,65127523,65130241,65132305,65134107,65134767,65135448,65138065,65139388,65140795,65141389,	65121028,65121963,65123218,65125202,65126451,65127621,65130371,65132520,65134240,65134865,65135587,65138289,65139521,65140850,65141481,	0	AFP	cmpl	cmpl	0,1,2,0,2,0,2,0,2,0,2,0,2,0,-1,
1081	NM_001003026	chr13	+	65046184	65107416	65090945	65106048	16	65046184,65090945,65091839,65092935,65094561,65095210,65095920,65097482,65098797,65100348,65101692,65102839,65103577,65105264,65106006,65107246,	65046215,65091024,65091897,65093068,65094773,65095343,65096018,65097612,65099012,65100481,65101790,65102978,65103801,65105397,65106073,65107416,	0	ALB	cmpl	cmpl	-1,0,1,2,0,2,0,2,0,2,0,2,0,2,0,-1,
